Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AITrainingPower_MW,GPU_Utilization_Percent,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,BaselineCurtailment_MW,IT_Load_MW,Total_Load_MW,BaselineGridPurchase_MW,GridCharge_MW,BaselineGridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,DemandResponseLevel,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,DataPeriod,AI_IT_Load_MW,FacilityLoad_MW,RenewableUse_MW,OptimizedGridPurchase_MW,GridImportLimit_MW,GridExportLimit_MW,OptimizedGridSell_MW,OptimizedCurtailment_MW
739,RegionE,Peak,573.93,447.67,0.2239,58.1866666667,42.506588,587.87,158.9913,0.0,208.8787,231.26,289.075,0.0,0.0,220.0,-220.0,0.0,Medium,402.3182,0.0,130.0837,64.6966666667,166.563333,Main_0_2399,64.6966666666659,289.0749995833324,289.0749995833324,0.0,370.0,220.0,220.0,78.79500041666762
740,RegionE,Peak,573.66,447.45,0.2283,53.1813333333,38.115942,540.19,152.3913,0.0,174.5094,221.66,277.075,0.0,0.0,213.2893,-213.2893,0.0,Medium,268.2497,0.0,124.6837,58.3683333333,163.291667,Main_0_2399,58.36833333333307,277.07500041666634,277.07500041666634,0.0,370.0,220.0,220.0,43.11499958333371
741,RegionE,Peak,573.38,447.24,0.2323,59.5493333333,40.897563,510.22,194.3838,0.0,142.1263,282.74,353.425,0.0,0.0,173.7099,-173.7099,0.0,Medium,97.2376,0.0,159.0412,63.5993333333,219.140667,Main_0_2399,63.59933333333362,353.42500041666705,353.42500041666705,0.0,370.0,220.0,156.79499958333298,0.0
742,RegionE,Flat,355.72,277.46,0.2357,66.664,45.854743,500.0,210.6088,57.8783,104.1808,306.34,382.925,172.3162,0.0,127.3322,44.9841,40.6149,Low,151.6431,57.8783,0.0,71.204,235.136,Main_0_2399,71.20400000000073,382.92500000000086,382.92500000000086,0.0,370.0,220.0,117.07499999999914,0.0
743,RegionE,Flat,355.54,277.32,0.2383,83.36,57.364954,510.22,216.8375,58.6765,105.6177,315.4,394.25,177.4125,0.0,129.0883,48.3242,42.2774,Low,206.799,58.6765,0.0,89.1133333333,226.286667,Main_0_2399,89.11333333333336,394.2500004166667,394.2500004166667,0.0,370.0,220.0,115.96999958333333,0.0
744,RegionE,Valley,256.65,200.19,0.2399,108.0586666667,71.788538,540.19,236.0463,60.8288,109.4918,343.34,429.175,250.7287,57.6,133.8233,116.9055,60.1498,Low,318.122,118.4288,0.0,113.092,230.248,Main_0_2399,113.09200000000119,429.17500000000143,429.17500000000143,0.0,370.0,220.0,111.01499999999862,0.0
745,RegionE,Valley,256.51,200.08,0.2402,73.4906666667,47.710804,587.87,261.91,65.192,117.3456,380.96,476.2,271.89,57.6,143.4224,128.4676,65.308,Low,433.5465,122.792,0.0,75.7623333333,305.197667,Main_0_2399,75.76233333333414,476.2000004166677,476.2000004166677,0.0,370.0,220.0,111.6699995833323,0.0
746,RegionE,Valley,256.37,199.97,0.2394,63.72,40.933794,650.0,264.4262,77.1148,138.8065,384.62,480.775,273.9488,57.6,169.6525,104.2963,65.5833,Low,560.1784,134.7148,0.0,65.24,319.38,Main_0_2399,65.24000000000026,480.7750000000003,480.7750000000003,0.0,370.0,220.0,169.22499999999968,0.0
747,RegionE,Valley,256.24,199.87,0.2374,53.392,34.199605,722.35,283.3119,87.8076,158.0537,412.09,515.1125,289.4006,57.6,193.1768,96.2238,68.7037,Low,696.8616,145.4076,0.0,54.552,357.538,Main_0_2399,54.55200000000014,515.1125000000002,515.1125000000002,0.0,370.0,220.0,207.23749999999984,0.0
748,RegionE,Valley,256.1,199.76,0.2344,54.56,36.68643,800.0,323.4756,73.3983,183.126,470.51,588.1375,322.2619,57.6,220.0,102.2619,75.5382,Medium,820.0,130.9983,0.0,57.5613333333,412.948667,Main_0_2399,57.161333333333346,587.6375004166666,587.6375004166666,0.0,370.0,220.0,212.36249958333337,0.0
749,RegionE,Valley,255.95,199.64,0.2305,61.464,41.417984,877.65,334.7025,0.0,322.9475,486.84,608.55,273.8475,0.0,220.0,53.8475,63.1218,Medium,820.0,0.0,0.0,64.964,421.876,Main_0_2399,64.96399999999971,608.5499999999996,608.5499999999996,0.0,370.0,220.0,220.0,49.100000000000364
750,RegionE,Valley,255.81,199.53,0.226,62.2213333333,43.644598,950.0,311.8431,0.0,418.1569,453.59,566.9875,255.1444,0.0,220.0,35.1444,57.6626,Medium,820.0,0.0,0.0,67.5013333333,386.088667,Main_0_2399,67.5013333333339,566.9875004166673,566.9875004166673,0.0,370.0,220.0,220.0,163.01249958333267
751,RegionE,Flat,393.33,306.8,0.2212,76.0,51.854414,1012.13,352.2327,0.0,439.8973,472.33,590.4125,238.1798,0.0,220.0,18.1798,52.6854,Medium,820.0,0.0,0.0,80.9766666667,391.353333,Main_0_2399,80.97666666666667,590.4124995833333,590.4124995833333,0.0,370.0,220.0,220.0,201.71750041666667
752,RegionE,Flat,393.11,306.63,0.2164,109.7866666667,70.940382,1059.81,367.056,0.0,472.754,458.82,573.525,206.469,0.0,220.0,-13.531,44.6799,Medium,820.0,0.0,0.0,112.9616666667,345.858333,Main_0_2399,112.96166666666684,573.5249995833335,573.5249995833335,0.0,370.0,220.0,220.0,266.28500041666643
753,RegionE,Flat,392.89,306.45,0.2119,131.2693333333,83.853755,1089.78,372.4189,0.0,497.3611,439.9,549.875,177.4561,0.0,220.0,-42.5439,37.6029,Low,820.0,0.0,0.0,134.086,305.814,Main_0_2399,134.19933333333316,550.0166666666665,550.0166666666665,0.0,370.0,220.0,220.0,319.76333333333343
754,RegionE,Flat,392.66,306.27,0.208,109.52,72.183794,1100.0,381.3718,0.0,498.6282,432.22,540.275,158.9032,0.0,220.0,-61.0968,33.0519,Low,820.0,0.0,0.0,113.9,318.32,Main_0_2399,114.18666666666635,540.6333333333329,540.6333333333329,0.0,370.0,220.0,220.0,339.36666666666713
755,RegionE,Flat,392.43,306.1,0.205,75.9786666667,51.469038,1089.78,350.8582,0.0,518.9218,387.76,484.7,133.8418,0.0,220.0,-86.1582,27.4376,Low,820.0,0.0,0.0,80.3586666667,307.401333,Main_0_2399,80.3586666666664,484.699999583333,484.699999583333,0.0,370.0,220.0,220.0,385.08000041666696
756,RegionE,Flat,392.21,305.92,0.203,41.704,33.988801,1059.81,336.4752,0.0,503.3348,368.74,460.925,124.4498,0.0,220.0,-95.5502,25.2633,Low,820.0,0.0,0.0,49.7293333333,319.010667,Main_0_2399,49.72933333333272,460.9250004166659,460.9250004166659,0.0,370.0,220.0,220.0,378.8849995833341
757,RegionE,Flat,391.98,305.74,0.2022,19.6293333333,23.288867,1012.13,313.5637,0.0,478.5663,346.543,433.1788,119.6151,0.0,220.0,-100.3849,24.1862,Low,820.0,0.0,0.0,30.7093333333,315.833667,Main_0_2399,30.709333333333177,433.17875041666645,433.17875041666645,0.0,370.0,220.0,220.0,358.9512495833335
758,RegionE,Flat,391.75,305.56,0.2025,9.976,15.736166,950.0,280.4912,0.0,449.5088,317.889,397.3613,116.8701,0.0,220.0,-103.1299,23.6662,Low,820.0,0.0,0.0,19.446,298.443,Main_0_2399,19.446000000000172,397.3612500000002,397.3612500000002,0.0,370.0,220.0,220.0,332.63874999999985
759,RegionE,Flat,391.53,305.39,0.204,0.5466666667,7.122859,877.65,230.3342,0.0,427.3158,272.07,340.0875,109.7533,0.0,220.0,-110.2467,22.3897,Low,820.0,0.0,0.0,7.1933333333,264.876667,Main_0_2399,7.193333333333522,340.0875004166669,340.0875004166669,0.0,370.0,220.0,220.0,317.5624995833331
760,RegionE,Flat,391.3,305.21,0.2066,33.424,26.006258,800.0,204.4264,0.0,375.5736,255.533,319.4162,114.9898,0.0,220.0,-105.0102,23.7569,Low,820.0,0.0,0.0,38.8106666667,216.722333,Main_0_2399,38.81066666666695,319.4162495833337,319.4162495833337,0.0,370.0,220.0,220.0,260.5837504166663
761,RegionE,Peak,567.06,442.31,0.21,24.48,17.918314,722.35,170.8403,0.0,331.5097,229.09,286.3625,0.0,0.0,220.0,-220.0,0.0,Medium,695.7825,0.0,115.5222,27.2433333333,201.846667,Main_0_2399,27.24333333333327,286.36250041666653,286.36250041666653,0.0,370.0,220.0,220.0,215.9874995833335
762,RegionE,Peak,566.74,442.06,0.214,28.664,18.295455,650.0,160.2906,0.0,269.7094,233.15,291.4375,0.0,0.0,220.0,-220.0,0.0,Medium,554.7644,0.0,131.1469,29.144,204.006,Main_0_2399,29.143999999999835,291.4374999999998,291.4374999999998,0.0,370.0,220.0,220.0,138.56250000000023
763,RegionE,Peak,566.42,441.81,0.2183,46.4,29.249012,587.87,159.1906,0.0,208.6794,231.55,289.4375,0.0,0.0,220.0,-220.0,0.0,Medium,414.714,0.0,130.2469,46.88,184.67,Main_0_2399,46.88,289.4375,289.4375,0.0,370.0,220.0,220.0,78.4325
764,RegionE,Peak,566.1,441.56,0.2226,37.328,23.843874,540.19,171.0019,0.0,166.1347,248.73,310.9125,0.0,0.0,203.0535,-203.0535,0.0,Medium,264.2725,0.0,139.9106,37.968,210.762,Main_0_2399,53.808000000000234,330.71250000000026,330.71250000000026,0.0,370.0,220.0,209.4774999999998,0.0
765,RegionE,Peak,565.78,441.31,0.2266,51.832,32.623518,510.22,196.8381,0.0,141.0218,286.31,357.8875,0.0,0.0,172.36,-172.36,0.0,Medium,91.1011,0.0,161.0494,52.328,233.982,Main_0_2399,67.37600000000089,376.69750000000107,376.69750000000107,0.0,370.0,220.0,133.52249999999896,0.0
766,RegionE,Flat,350.98,273.76,0.23,64.192,40.83004,500.0,179.4513,64.1098,115.3975,261.02,326.275,146.8237,0.0,141.0414,5.7823,33.7695,Low,151.3643,64.1098,0.0,65.152,195.868,Main_0_2399,65.15199999999962,326.2749999999995,326.2749999999995,0.0,370.0,220.0,173.72500000000048,0.0
767,RegionE,Flat,350.79,273.62,0.2326,75.52,47.22332,510.22,223.7469,57.2946,103.1303,325.45,406.8125,183.0656,0.0,126.0482,57.0174,42.5811,Low,205.2212,57.2946,0.0,75.992,249.458,Main_0_2399,75.99200000000002,406.81250000000006,406.81250000000006,0.0,370.0,220.0,103.40749999999997,0.0
768,RegionE,Valley,253.21,197.5,0.2341,74.504,47.129447,540.19,238.0263,60.4328,108.779,346.22,432.775,252.3487,57.6,132.9521,119.3967,59.0748,Low,316.172,118.0328,0.0,75.592,270.628,Main_0_2399,75.59200000000087,432.775000000001,432.775000000001,0.0,370.0,220.0,107.41499999999905,0.0
769,RegionE,Valley,253.08,197.4,0.2345,72.032,46.956522,587.87,274.285,62.717,112.8906,398.96,498.7,282.015,57.6,137.9774,144.0376,66.1325,Low,429.27,120.317,0.0,74.532,324.428,Main_0_2399,74.53199999999963,498.69999999999953,498.69999999999953,0.0,370.0,220.0,89.17000000000047,0.0
770,RegionE,Valley,252.95,197.3,0.2337,57.4853333333,40.04776,650.0,290.7919,71.8416,129.3149,422.97,528.7125,295.5206,57.6,158.0516,137.4691,69.0632,Low,550.9451,129.4416,0.0,62.0253333333,360.944667,Main_0_2399,78.1853333333341,548.9125004166676,548.9125004166676,0.0,370.0,220.0,101.08749958333237,0.0
771,RegionE,Valley,252.82,197.2,0.2317,65.44,46.66502,722.35,298.9113,84.6877,152.4379,434.78,543.475,302.1637,57.6,186.3131,115.8507,70.0113,Low,684.6956,142.2877,0.0,71.605,363.175,Main_0_2399,87.76499999999996,563.675,563.675,0.0,370.0,220.0,158.67500000000007,0.0
772,RegionE,Valley,252.7,197.11,0.2287,46.6133333333,36.658432,800.0,296.2438,86.3409,197.4154,430.9,538.625,299.9812,57.6,220.0,79.9812,68.6057,Low,820.0,143.9409,0.0,54.46,376.44,Main_0_2399,63.894666666665884,550.4183333333324,550.4183333333324,0.0,370.0,220.0,220.0,29.581666666667616
773,RegionE,Valley,252.57,197.0,0.2249,32.8773333333,24.244071,877.65,323.5238,0.0,334.1262,470.58,588.225,264.7012,0.0,220.0,44.7012,59.5313,Medium,820.0,0.0,0.0,36.824,433.756,Main_0_2399,37.92400000000049,589.6000000000006,589.6000000000006,0.0,370.0,220.0,220.0,68.04999999999939
774,RegionE,Valley,252.45,196.91,0.2204,63.688,41.902174,950.0,311.5888,0.0,418.4112,453.22,566.525,254.9362,0.0,220.0,34.9362,56.1879,Medium,820.0,0.0,0.0,66.288,386.932,Main_0_2399,67.38800000000043,567.9000000000005,567.9000000000005,0.0,370.0,220.0,220.0,162.09999999999945
775,RegionE,Flat,388.21,302.8,0.2157,61.32,39.036561,1012.13,343.1049,0.0,449.0251,460.09,575.1125,232.0076,0.0,220.0,12.0076,50.044,Medium,820.0,0.0,0.0,62.5,397.59,Main_0_2399,64.24000000000036,577.2875000000004,577.2875000000004,0.0,370.0,220.0,220.0,214.84249999999963
776,RegionE,Flat,388.04,302.67,0.211,36.9093333333,23.684124,1059.81,362.08,0.0,477.73,452.6,565.75,203.67,0.0,220.0,-16.33,42.9744,Medium,820.0,0.0,0.0,37.8093333333,414.790667,Main_0_2399,39.069333333334406,567.325000416668,567.325000416668,0.0,370.0,220.0,220.0,272.48499958333196
777,RegionE,Flat,387.87,302.54,0.2065,46.368,29.273715,1089.78,391.3912,0.0,478.3888,462.31,577.8875,186.4963,0.0,220.0,-33.5037,38.5115,Medium,820.0,0.0,0.0,47.013,415.297,Main_0_2399,48.11299999999959,579.2624999999996,579.2624999999996,0.0,370.0,220.0,220.0,290.5175000000004
778,RegionE,Flat,387.7,302.41,0.2027,53.8426666667,33.647892,1100.0,374.1894,0.0,505.8106,424.08,530.1,155.9106,0.0,220.0,-64.0894,31.6031,Low,820.0,0.0,0.0,54.2426666667,369.837333,Main_0_2399,55.34266666666729,531.4749995833341,531.4749995833341,0.0,370.0,220.0,220.0,348.5250004166659
779,RegionE,Flat,387.55,302.29,0.1998,53.7813333333,34.301713,1089.78,344.2529,0.0,525.5271,380.46,475.575,131.3221,0.0,220.0,-88.6779,26.2382,Low,820.0,0.0,0.0,54.8813333333,325.578667,Main_0_2399,55.15633333333317,475.91875041666646,475.91875041666646,0.0,370.0,220.0,220.0,393.8612495833336
780,RegionE,Flat,387.39,302.16,0.1978,46.6453333333,30.876153,1059.81,297.9678,0.0,541.8422,326.54,408.175,110.2072,0.0,220.0,-109.7928,21.799,Low,820.0,0.0,0.0,48.6586666667,277.881333,Main_0_2399,48.65866666666717,408.17499958333394,408.17499958333394,0.0,370.0,220.0,220.0,431.635000416666
781,RegionE,Flat,387.25,302.06,0.1971,52.32,37.002635,1012.13,301.4488,0.0,490.6812,333.154,416.4425,114.9937,0.0,220.0,-105.0063,22.6653,Low,820.0,0.0,0.0,56.9973333333,276.156667,Main_0_2399,56.997333333333344,416.44250041666675,416.44250041666675,0.0,370.0,220.0,220.0,375.6874995833332
782,RegionE,Flat,387.11,301.95,0.1975,45.8666666667,32.674572,950.0,262.3694,0.0,467.6306,297.351,371.6888,109.3194,0.0,220.0,-110.6806,21.5906,Low,820.0,0.0,0.0,50.2666666667,247.084333,Main_0_2399,50.266666666666175,371.6887495833327,371.6887495833327,0.0,370.0,220.0,220.0,358.31125041666724
783,RegionE,Flat,386.98,301.84,0.1992,45.8053333333,33.954216,877.65,231.2621,0.0,426.3879,273.166,341.4575,110.1954,0.0,220.0,-109.8046,21.9509,Low,820.0,0.0,0.0,51.5386666667,221.627333,Main_0_2399,51.53866666666689,341.45749958333363,341.45749958333363,0.0,370.0,220.0,220.0,316.19250041666635
784,RegionE,Flat,386.85,301.74,0.2018,54.4533333333,36.610672,800.0,201.368,0.0,378.632,251.71,314.6375,113.2695,0.0,220.0,-106.7305,22.8578,Low,820.0,0.0,0.0,57.47,194.24,Main_0_2399,57.470000000000816,314.63750000000107,314.63750000000107,0.0,370.0,220.0,220.0,265.36249999999893
785,RegionE,Peak,560.76,437.39,0.2054,56.1573333333,36.147892,722.35,175.2998,0.0,327.0502,235.07,293.8375,0.0,0.0,220.0,-220.0,0.0,Medium,692.5401,0.0,118.5377,57.6406666667,177.429333,Main_0_2399,57.640666666666455,293.83749958333306,293.83749958333306,0.0,370.0,220.0,220.0,208.51250041666697
786,RegionE,Peak,560.6,437.27,0.2095,92.28,58.275692,650.0,145.4819,0.0,284.5181,211.61,264.5125,0.0,0.0,220.0,-220.0,0.0,Medium,564.5501,0.0,119.0306,93.54,118.07,Main_0_2399,93.54000000000025,264.5125000000003,264.5125000000003,0.0,370.0,220.0,220.0,165.48749999999973
787,RegionE,Peak,560.44,437.14,0.214,104.68,66.625494,587.87,140.8069,0.0,227.0631,204.81,256.0125,0.0,0.0,220.0,-220.0,0.0,Medium,440.6731,0.0,115.2056,106.64,98.17,Main_0_2399,106.63999999999864,256.0124999999983,256.0124999999983,0.0,370.0,220.0,220.0,111.85750000000172
788,RegionE,Peak,560.3,437.03,0.2184,98.848,63.418972,540.19,173.4906,0.0,165.0147,252.35,315.4375,0.0,0.0,201.6847,-201.6847,0.0,Medium,288.0421,0.0,141.9469,101.128,151.222,Main_0_2399,101.12799999999991,315.4374999999999,315.4374999999999,0.0,370.0,220.0,220.0,4.752500000000168
789,RegionE,Peak,560.17,436.93,0.2226,78.5573333333,55.53195,510.22,203.0669,0.0,138.2189,295.37,369.2125,0.0,0.0,168.9342,-168.9342,0.0,Medium,109.3909,0.0,166.1456,85.4773333333,209.892667,Main_0_2399,85.47733333333173,369.2125004166647,369.2125004166647,0.0,370.0,220.0,141.00749958333535,0.0
790,RegionE,Flat,347.62,271.14,0.2261,41.8026666667,33.610013,500.0,196.5563,60.6888,109.2397,285.9,357.375,160.8187,0.0,133.5153,27.3035,36.3611,Low,166.4383,60.6888,0.0,49.5093333333,236.390667,Main_0_2399,49.509333333332805,357.375000416666,357.375000416666,0.0,370.0,220.0,142.624999583334,0.0
791,RegionE,Flat,347.55,271.09,0.2289,68.7733333333,47.79809,510.22,209.825,60.079,108.1422,305.2,381.5,171.675,0.0,132.1738,39.5012,39.2964,Low,222.9126,60.079,0.0,74.0216666667,231.178333,Main_0_2399,74.02166666666714,381.499999583334,381.499999583334,0.0,370.0,220.0,128.72000041666604,0.0
792,RegionE,Valley,250.96,195.75,0.2306,79.648,53.402503,540.19,260.59,55.92,100.656,379.04,473.8,270.81,57.6,123.024,147.786,62.4488,Low,329.6214,113.52,0.0,83.8206666667,295.219333,Main_0_2399,83.82066666666681,473.7999995833335,473.7999995833335,0.0,370.0,220.0,66.39000041666657,0.0
793,RegionE,Valley,250.92,195.72,0.2311,67.0853333333,44.560277,587.87,259.7444,65.6251,118.1252,377.81,472.2625,270.1181,57.6,144.3753,125.7428,62.4243,Low,445.453,123.2251,0.0,70.151,307.659,Main_0_2399,70.15100000000116,472.2625000000014,472.2625000000014,0.0,370.0,220.0,115.6074999999986,0.0
794,RegionE,Valley,250.89,195.69,0.2305,56.376,40.569829,650.0,291.4381,71.7124,129.0823,423.91,529.8875,296.0494,57.6,157.7672,138.2821,68.2394,Low,567.0066,129.3124,0.0,62.0176666667,361.892333,Main_0_2399,62.01766666666616,529.8874995833328,529.8874995833328,0.0,370.0,220.0,120.11250041666722,0.0
795,RegionE,Valley,250.86,195.67,0.2287,39.44,27.420949,722.35,314.9919,81.4716,146.6489,458.17,572.7125,315.3206,57.6,179.2376,136.083,72.1138,Medium,697.7339,139.0716,0.0,42.36,415.81,Main_0_2399,42.360000000000674,572.7125000000009,572.7125000000009,0.0,370.0,220.0,149.63749999999914,0.0
796,RegionE,Valley,250.84,195.66,0.2259,34.5173333333,27.691041,800.0,297.5225,72.4703,210.0072,432.76,540.95,301.0275,57.6,220.0,81.0275,68.0021,Low,820.0,130.0703,0.0,40.8973333333,391.862667,Main_0_2399,42.8973333333323,543.4500004166654,543.4500004166654,0.0,370.0,220.0,220.0,36.549999583334625
797,RegionE,Valley,250.82,195.64,0.2222,38.3466666667,31.305995,877.65,324.4519,0.0,333.1981,471.93,589.9125,265.4606,0.0,220.0,45.4606,58.9854,Medium,820.0,0.0,0.0,46.0386666667,425.891333,Main_0_2399,48.03866666666682,592.4124995833334,592.4124995833334,0.0,370.0,220.0,220.0,65.23750041666653
798,RegionE,Valley,250.8,195.62,0.218,41.352,30.051054,950.0,321.5988,0.0,408.4012,467.78,584.725,263.1262,0.0,220.0,43.1262,57.3615,Medium,820.0,0.0,0.0,45.9186666667,421.861333,Main_0_2399,47.918666666666255,587.2249995833328,587.2249995833328,0.0,370.0,220.0,220.0,142.77500041666724
799,RegionE,Flat,385.84,300.96,0.2134,43.536,31.014493,1012.13,348.161,0.0,443.969,466.87,583.5875,235.4265,0.0,220.0,15.4265,50.24,Medium,820.0,0.0,0.0,47.7126666667,419.157333,Main_0_2399,49.71266666666658,586.0874995833332,586.0874995833332,0.0,370.0,220.0,220.0,206.04250041666683
800,RegionE,Flat,385.83,300.95,0.2089,53.792,33.601779,1059.81,360.704,0.0,479.106,450.88,563.6,202.896,0.0,220.0,-17.104,42.385,Medium,820.0,0.0,0.0,54.177,396.703,Main_0_2399,56.176999999999516,566.0999999999993,566.0999999999993,0.0,370.0,220.0,220.0,273.7100000000006
801,RegionE,Flat,385.84,300.96,0.2046,61.28,38.043478,1089.78,364.5032,0.0,505.2768,430.55,538.1875,173.6843,0.0,220.0,-46.3157,35.5358,Low,820.0,0.0,0.0,61.44,369.11,Main_0_2399,63.039999999999914,540.1874999999999,540.1874999999999,0.0,370.0,220.0,220.0,329.5925000000001
802,RegionE,Flat,385.85,300.96,0.201,61.28,38.043478,1100.0,348.5746,0.0,531.4254,395.05,493.8125,145.2379,0.0,220.0,-74.7621,29.1928,Low,820.0,0.0,0.0,61.44,333.61,Main_0_2399,61.440000000000005,493.8125,493.8125,0.0,370.0,220.0,220.0,386.1875
803,RegionE,Flat,385.86,300.97,0.1983,40.4986666667,27.086627,1089.78,353.0207,0.0,516.7593,390.15,487.6875,134.6668,0.0,220.0,-85.3332,26.7044,Low,820.0,0.0,0.0,42.5586666667,347.591333,Main_0_2399,42.5586666666658,487.6874995833323,487.6874995833323,0.0,370.0,220.0,220.0,382.0925004166677
804,RegionE,Flat,385.89,300.99,0.1966,39.2,26.778656,1059.81,327.0582,0.0,512.7517,358.42,448.025,120.9668,0.0,220.0,-99.0333,23.7821,Low,820.0,0.0,0.0,41.66,316.76,Main_0_2399,41.66,448.025,448.025,0.0,370.0,220.0,220.0,391.78499999999997
805,RegionE,Flat,385.92,301.02,0.196,45.816,33.610013,1012.13,309.3236,0.0,482.8064,341.857,427.3212,117.9976,0.0,220.0,-102.0024,23.1275,Low,820.0,0.0,0.0,51.176,290.681,Main_0_2399,51.17600000000046,427.32125000000053,427.32125000000053,0.0,370.0,220.0,220.0,364.80874999999946
806,RegionE,Flat,385.97,301.06,0.1967,39.2693333333,26.92029,950.0,278.4556,0.0,451.5444,315.582,394.4775,116.0219,0.0,220.0,-103.9781,22.8215,Low,820.0,0.0,0.0,41.9693333333,273.612667,Main_0_2399,41.96933333333276,394.477500416666,394.477500416666,0.0,370.0,220.0,220.0,335.522499583334
807,RegionE,Flat,386.01,301.09,0.1985,15.3013333333,12.081686,877.65,246.7311,0.0,410.9189,291.438,364.2975,117.5664,0.0,220.0,-102.4336,23.3369,Low,820.0,0.0,0.0,17.906,273.532,Main_0_2399,17.906000000000144,364.2975000000001,364.2975000000001,0.0,370.0,220.0,220.0,293.35249999999985
808,RegionE,Flat,386.07,301.13,0.2014,36.864,22.857378,800.0,196.0704,0.0,383.9296,245.088,306.36,110.2896,0.0,220.0,-109.7104,22.2123,Low,820.0,0.0,0.0,36.9556666667,208.132333,Main_0_2399,36.95566666666728,306.35999958333406,306.35999958333406,0.0,370.0,220.0,220.0,273.64000041666594
809,RegionE,Peak,559.89,436.71,0.2052,55.0293333333,33.985507,722.35,175.1059,0.0,327.2441,234.81,293.5125,0.0,0.0,220.0,-220.0,0.0,Medium,692.681,0.0,118.4066,55.0293333333,179.780667,Main_0_2399,55.029333333333206,293.5125004166665,293.5125004166665,0.0,370.0,220.0,220.0,208.8374995833335
810,RegionE,Peak,560.0,436.8,0.2095,62.32,41.156126,650.0,134.5094,0.0,295.4906,195.65,244.5625,0.0,0.0,220.0,-220.0,0.0,Medium,574.3443,0.0,110.0531,65.02,130.63,Main_0_2399,65.02,244.56249999999997,244.56249999999997,0.0,370.0,220.0,220.0,185.4375
811,RegionE,Peak,560.11,436.89,0.2142,58.9066666667,39.146904,587.87,167.42,0.0,200.45,243.52,304.4,0.0,0.0,220.0,-220.0,0.0,Medium,427.054,0.0,136.98,61.6866666667,181.833333,Main_0_2399,61.68666666666601,304.39999958333254,304.39999958333254,0.0,370.0,220.0,220.0,63.47000041666746
812,RegionE,Peak,560.23,436.98,0.2188,94.24,61.783597,540.19,176.0344,0.0,163.87,256.05,320.0625,0.0,0.0,200.2856,-200.2856,0.0,Medium,272.1851,0.0,144.0281,97.76,158.29,Main_0_2399,97.76000000000002,320.0625,320.0625,0.0,370.0,220.0,220.0,0.12750000000005457
813,RegionE,Peak,560.37,437.09,0.2232,90.1573333333,57.661397,510.22,173.2844,0.0,151.621,252.05,315.0625,0.0,0.0,185.3146,-185.3146,0.0,Medium,119.7355,0.0,141.7781,92.1436666667,159.906333,Main_0_2399,92.14366666666629,315.06249958333285,315.06249958333285,0.0,370.0,220.0,195.15750041666718,0.0
814,RegionE,Flat,347.9,271.36,0.227,62.672,41.867589,500.0,184.525,63.095,113.571,268.4,335.5,150.975,0.0,138.809,12.166,34.2713,Low,179.0448,63.095,0.0,65.732,202.668,Main_0_2399,65.73199999999935,335.4999999999992,335.4999999999992,0.0,370.0,220.0,164.5000000000008,0.0
