Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AITrainingPower_MW,GPU_Utilization_Percent,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,Curtailment_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridCharge_MW,GridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,DemandResponseLevel,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,DataPeriod,FacilityLoad_MW,RenewableUse_MW,Charge_MW,Discharge_MW,Price,SellPrice,CarbonIntensity,GridExportLimit_MW
2146,RegionE,Flat,366.16,285.6,0.201,38.032,24.018445,1100.0,354.3099,0.0,378.06250041662497,401.55,501.9375,0.0,0.0,220.0,-72.3724,29.6731,Low,370.0,0.0,0.0,38.4686666667,363.081333,Main_0_2399,501.937499583375,501.937499583375,0.0,0.0,366.16,285.6,0.201,598.062500416625
2147,RegionE,Flat,366.22,285.65,0.1983,18.08,12.747036,1089.78,343.4476,0.0,395.3175,379.57,474.4625,0.0,0.0,220.0,-88.9851,25.9803,Low,370.0,0.0,0.0,19.36,360.21,Main_0_2399,474.4625,474.4625,0.0,0.0,366.22,285.65,0.1983,615.3175
2148,RegionE,Flat,366.29,285.71,0.1966,49.76,39.896245,1059.81,326.3556,0.0,392.74749999999995,357.65,447.0625,0.0,0.0,220.0,-99.2931,23.731,Low,370.0,0.0,0.0,58.78,298.87,Main_0_2399,447.0625,447.0625,0.0,0.0,366.29,285.71,0.1966,612.7475
2149,RegionE,Flat,366.37,285.77,0.196,74.24,55.447958,1012.13,289.6028,0.0,392.05249958337504,320.062,400.0775,0.0,0.0,220.0,-109.5253,21.653,Low,370.0,0.0,0.0,83.7333333333,236.328667,Main_0_2399,400.07750041662496,400.07750041662496,0.0,0.0,366.37,285.77,0.196,612.052499583375
2150,RegionE,Flat,366.46,285.84,0.1967,87.28,62.203557,950.0,277.0377,0.0,337.53125,313.975,392.4688,0.0,0.0,220.0,-104.5689,22.7053,Low,370.0,0.0,0.0,95.46,218.515,Main_0_2399,392.46874999999994,392.46874999999994,0.0,0.0,366.46,285.84,0.1967,557.53125
2151,RegionE,Flat,366.55,285.91,0.1985,95.5093333333,65.737813,877.65,236.4856,0.0,308.47999958337493,279.336,349.17,0.0,0.0,220.0,-107.3156,22.3679,Low,370.0,0.0,0.0,102.1483333333,177.187667,Main_0_2399,349.17000041662504,349.17000041662504,0.0,0.0,366.55,285.91,0.1985,528.4799995833749
2152,RegionE,Flat,366.65,285.99,0.2014,68.96,43.514493,800.0,203.4,0.0,262.187500416625,254.25,317.8125,0.0,0.0,220.0,-105.5875,23.0427,Low,370.0,0.0,0.0,69.7166666667,184.533333,Main_0_2399,317.812499583375,317.812499583375,0.0,0.0,366.65,285.99,0.2014,482.187500416625
2153,RegionE,Peak,531.81,414.81,0.2052,70.0266666667,43.932806,722.35,177.3505,0.0,205.07499958337502,237.82,297.275,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,119.9245,70.5813333333,167.238667,Main_0_2399,297.275000416625,297.275000416625,0.0,0.0,531.81,414.81,0.2052,425.074999583375
2154,RegionE,Peak,531.97,414.94,0.2095,82.1493333333,51.22859,650.0,152.4806,0.0,152.76249958337502,221.79,277.2375,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,124.7569,82.5493333333,139.240667,Main_0_2399,277.237500416625,277.237500416625,0.0,0.0,531.97,414.94,0.2095,372.762499583375
2155,RegionE,Peak,532.15,415.08,0.2142,100.496,63.661067,587.87,153.9106,0.0,88.03250000000003,223.87,279.8375,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,125.9269,101.931,121.939,Main_0_2399,279.8375,279.8375,0.0,0.0,532.15,415.08,0.2142,308.0325
2156,RegionE,Peak,532.34,415.23,0.2188,92.2133333333,58.703887,540.19,150.4456,0.0,46.65249958337506,218.83,273.5375,0.0,0.0,220.0,-214.3594,0.0,Medium,370.0,0.0,123.0919,93.8733333333,124.956667,Main_0_2399,273.537500416625,273.537500416625,0.0,0.0,532.34,415.23,0.2188,266.65249958337506
2157,RegionE,Peak,532.54,415.38,0.2232,54.2666666667,35.09552,510.22,178.6744,0.0,0.0,259.89,324.8625,0.0,0.0,185.35750041662504,-182.3501,0.0,Medium,370.0,0.0,146.1881,55.7866666667,204.103333,Main_0_2399,324.862499583375,324.862499583375,0.0,0.0,532.54,415.38,0.2232,185.35750041662504
2158,RegionE,Flat,330.67,257.92,0.227,29.28,21.146245,500.0,204.6,59.08,0.0,297.6,372.0,0.0,0.0,128.0,37.424,37.9998,Low,370.0,59.08,0.0,32.3,265.3,Main_0_2399,372.0,372.0,0.0,0.0,330.67,257.92,0.227,128.0
2159,RegionE,Flat,330.81,258.03,0.2299,32.0533333333,22.766798,510.22,215.3388,58.9763,0.0,313.22,391.525,0.0,0.0,118.69500041662502,46.4385,40.5052,Low,370.0,58.9763,0.0,34.9986666667,278.221333,Main_0_2399,391.524999583375,391.524999583375,0.0,0.0,330.81,258.03,0.2299,118.69500041662502
2160,RegionE,Valley,239.02,186.44,0.2318,34.8693333333,23.931159,540.19,242.0619,59.6256,0.0,352.09,440.1125,0.0,57.6,100.07749958337507,124.4742,59.2598,Low,370.0,117.2256,0.0,37.2943333333,314.795667,Main_0_2399,440.112500416625,440.112500416625,0.0,0.0,239.02,186.44,0.2318,100.07749958337507
2161,RegionE,Valley,239.13,186.52,0.2326,27.3333333333,18.79776,587.87,259.7169,65.6306,0.0,377.77,472.2125,0.0,57.6,115.657499583375,125.7082,62.8242,Low,370.0,123.2306,0.0,29.2733333333,348.496667,Main_0_2399,472.212500416625,472.212500416625,0.0,0.0,239.13,186.52,0.2326,115.657499583375
2162,RegionE,Valley,239.24,186.61,0.2322,29.12,22.826087,650.0,285.9794,72.8041,0.0,415.97,519.9625,0.0,57.6,130.03750000000002,131.414,67.7056,Low,370.0,130.4041,0.0,34.02,381.95,Main_0_2399,519.9625,519.9625,0.0,0.0,239.24,186.61,0.2322,130.03750000000002
2163,RegionE,Valley,239.35,186.69,0.2306,42.0346666667,31.69137,722.35,311.96,82.078,0.0,453.76,567.2,0.0,57.6,155.15000041662495,132.2684,72.1409,Medium,370.0,139.678,0.0,47.8346666667,405.925333,Main_0_2399,567.1999995833751,567.1999995833751,0.0,0.0,239.35,186.69,0.2306,155.15000041662495
2164,RegionE,Valley,239.47,186.79,0.228,61.92,43.972332,800.0,311.5406,45.7754,13.5625,453.15,566.4375,0.0,57.6,220.0,92.4969,71.2493,Medium,370.0,103.3754,0.0,67.72,385.43,Main_0_2399,566.4375,566.4375,0.0,0.0,239.47,186.79,0.228,233.5625
2165,RegionE,Valley,239.59,186.88,0.2245,73.6,54.440053,877.65,306.2881,0.0,100.76249958337496,445.51,556.8875,0.0,0.0,220.0,30.5994,56.2596,Low,370.0,0.0,0.0,82.6933333333,362.816667,Main_0_2399,556.887500416625,556.887500416625,0.0,0.0,239.59,186.88,0.2245,320.76249958337496
2166,RegionE,Valley,239.72,186.98,0.2204,85.392,62.327075,950.0,314.7031,0.0,157.8125,457.75,572.1875,0.0,0.0,220.0,37.4844,56.7496,Medium,370.0,0.0,0.0,95.017,362.733,Main_0_2399,572.1875,572.1875,0.0,0.0,239.72,186.98,0.2204,377.8125
2167,RegionE,Flat,369.0,287.82,0.2161,93.664,67.269433,1012.13,361.3605,0.0,186.41749958337505,484.57,605.7125,0.0,0.0,220.0,24.352,52.8045,Medium,370.0,0.0,0.0,103.1233333333,381.446667,Main_0_2399,605.712500416625,605.712500416625,0.0,0.0,369.0,287.82,0.2161,406.41749958337505
2168,RegionE,Flat,369.2,287.98,0.2117,117.0373333333,79.517457,1059.81,352.6,0.0,288.8725004166249,440.75,550.9375,0.0,0.0,220.0,-21.6625,41.988,Low,370.0,0.0,0.0,124.3606666667,316.389333,Main_0_2399,550.937499583375,550.937499583375,0.0,0.0,369.2,287.98,0.2117,508.8725004166249
2169,RegionE,Flat,369.41,288.14,0.2077,95.096,64.851779,1089.78,379.0224,0.0,310.155,447.7,559.625,0.0,0.0,220.0,-39.3974,37.5112,Low,370.0,0.0,0.0,101.291,346.409,Main_0_2399,559.625,559.625,0.0,0.0,369.41,288.14,0.2077,530.155
2170,RegionE,Flat,369.62,288.3,0.2043,94.08,61.48386,1100.0,343.9776,0.0,392.700000416625,389.84,487.3,0.0,0.0,220.0,-76.6776,29.2808,Low,370.0,0.0,0.0,97.5016666667,292.338333,Main_0_2399,487.299999583375,487.299999583375,0.0,0.0,369.62,288.3,0.2043,612.700000416625
2171,RegionE,Flat,369.83,288.47,0.2017,61.344,42.035573,1089.78,343.9995,0.0,394.55499999999995,380.18,475.225,0.0,0.0,220.0,-88.7745,26.4682,Low,370.0,0.0,0.0,65.544,314.636,Main_0_2399,475.225,475.225,0.0,0.0,369.83,288.47,0.2017,614.555
2172,RegionE,Flat,370.05,288.64,0.2001,68.352,47.252964,1059.81,329.3395,0.0,388.65999999999985,360.92,451.15,0.0,0.0,220.0,-98.1895,24.3743,Low,370.0,0.0,0.0,73.452,287.468,Main_0_2399,451.15000000000003,451.15000000000003,0.0,0.0,370.05,288.64,0.2001,608.6599999999999
2173,RegionE,Flat,370.27,288.81,0.1998,91.8506666667,62.160738,1012.13,300.1531,0.0,377.47750041662505,331.722,414.6525,0.0,0.0,220.0,-105.5006,22.877,Low,370.0,0.0,0.0,97.3506666667,234.371333,Main_0_2399,414.65249958337495,414.65249958337495,0.0,0.0,370.27,288.81,0.1998,597.477500416625
2174,RegionE,Flat,370.5,288.99,0.2006,68.9893333333,47.310606,950.0,286.8706,0.0,323.60124958337497,325.119,406.3988,0.0,0.0,220.0,-100.4718,23.9773,Low,370.0,0.0,0.0,73.7493333333,251.369667,Main_0_2399,406.398750416625,406.398750416625,0.0,0.0,370.5,288.99,0.2006,543.601249583375
2175,RegionE,Flat,370.73,289.17,0.2026,57.0666666667,38.109354,877.65,235.9624,0.0,309.252500416625,278.718,348.3975,0.0,0.0,220.0,-107.5649,22.7794,Low,370.0,0.0,0.0,59.9666666667,218.751333,Main_0_2399,348.397499583375,348.397499583375,0.0,0.0,370.73,289.17,0.2026,529.252500416625
2176,RegionE,Flat,370.96,289.35,0.2056,46.904,30.148221,800.0,190.7392,0.0,281.97,238.424,298.03,0.0,0.0,220.0,-112.7092,22.059,Low,370.0,0.0,0.0,48.099,190.325,Main_0_2399,298.03,298.03,0.0,0.0,370.96,289.35,0.2056,501.97
2177,RegionE,Peak,538.23,419.82,0.2095,48.4693333333,30.230567,722.35,176.3662,0.0,206.724999583375,236.5,295.625,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,119.2588,48.7093333333,187.790667,Main_0_2399,295.625000416625,295.625000416625,0.0,0.0,538.23,419.82,0.2095,426.724999583375
2178,RegionE,Peak,538.57,420.08,0.214,68.4133333333,42.54776,650.0,169.9225,0.0,121.04999958337498,247.16,308.95,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,139.0275,68.6533333333,178.506667,Main_0_2399,308.950000416625,308.950000416625,0.0,0.0,538.57,420.08,0.214,341.049999583375
2179,RegionE,Peak,538.92,420.36,0.2188,56.736,35.335968,587.87,164.1613,0.0,69.39499999999998,238.78,298.475,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,134.3137,56.976,181.804,Main_0_2399,298.475,298.475,0.0,0.0,538.92,420.36,0.2188,289.395
2180,RegionE,Peak,539.26,420.62,0.2236,47.52,29.644269,540.19,182.7512,0.0,0.0,265.82,332.275,0.0,0.0,207.91500000000008,-196.5913,0.0,Medium,370.0,0.0,149.5237,47.76,218.06,Main_0_2399,332.275,332.275,0.0,0.0,539.26,420.62,0.2236,207.91500000000008
2181,RegionE,Peak,539.61,420.9,0.2281,68.7573333333,43.748353,510.22,184.4288,0.0,0.0,268.26,335.325,0.0,0.0,174.894999583375,-172.5051,1.5237,Medium,370.0,0.0,144.2162,69.9973333333,198.262667,Main_0_2399,335.325000416625,335.325000416625,0.0,0.0,539.61,420.9,0.2281,174.894999583375
2182,RegionE,Flat,335.15,261.42,0.232,81.216,51.238472,500.0,200.6331,59.8734,0.0,291.83,364.7875,0.0,0.0,135.212499583375,32.433,38.0838,Low,370.0,59.8734,0.0,82.2573333333,209.572667,Main_0_2399,364.787500416625,364.787500416625,0.0,0.0,335.15,261.42,0.232,135.212499583375
2183,RegionE,Flat,335.37,261.59,0.235,124.4,76.828063,510.22,215.7238,58.8993,0.0,313.78,392.225,0.0,0.0,117.99500000000006,46.9229,41.4778,Low,370.0,58.8993,0.0,124.4,189.38,Main_0_2399,392.22499999999997,392.22499999999997,0.0,0.0,335.37,261.59,0.235,117.99500000000006
2184,RegionE,Valley,242.37,189.05,0.237,98.2293333333,61.455863,540.19,240.625,59.913,0.0,350.0,437.5,0.0,57.6,102.68999958337503,122.6664,60.3106,Low,370.0,117.513,0.0,99.0293333333,250.970667,Main_0_2399,437.500000416625,437.500000416625,0.0,0.0,242.37,189.05,0.237,102.68999958337503
2185,RegionE,Valley,242.53,189.17,0.2378,107.688,68.087945,587.87,257.2075,66.1325,0.0,374.12,467.65,0.0,57.6,120.22000000000003,122.551,63.7405,Low,370.0,123.7325,0.0,109.288,264.832,Main_0_2399,467.65,467.65,0.0,0.0,242.53,189.17,0.2378,120.22000000000003
2186,RegionE,Valley,242.68,189.29,0.2375,72.728,46.022727,650.0,291.445,71.711,0.0,423.92,529.9,0.0,57.6,120.10000000000002,138.2908,70.3131,Low,370.0,129.311,0.0,73.848,350.072,Main_0_2399,529.9,529.9,0.0,0.0,242.68,189.29,0.2375,120.10000000000002
2187,RegionE,Valley,242.84,189.42,0.236,59.6133333333,40.270092,722.35,280.6306,88.3439,0.0,408.19,510.2375,0.0,57.6,212.11249958337498,92.8503,67.7808,Low,370.0,145.9439,0.0,62.9893333333,345.200667,Main_0_2399,510.23750041662504,510.23750041662504,0.0,0.0,242.84,189.42,0.236,212.11249958337498
2188,RegionE,Valley,243.0,189.54,0.2334,30.912,22.826087,800.0,319.2613,92.2334,0.0,464.38,580.475,0.0,57.6,219.52499999999998,105.1358,74.4111,Medium,370.0,149.8334,0.0,34.692,429.688,Main_0_2399,580.475,580.475,0.0,0.0,243.0,189.54,0.2334,219.52499999999998
2189,RegionE,Valley,243.15,189.66,0.23,39.52,30.533597,877.65,332.7088,0.0,52.72499999999991,483.94,604.925,0.0,0.0,220.0,52.2162,62.6097,Medium,370.0,0.0,0.0,45.72,438.22,Main_0_2399,604.9250000000001,604.9250000000001,0.0,0.0,243.15,189.66,0.23,272.7249999999999
2190,RegionE,Valley,243.31,189.78,0.226,46.9093333333,37.290843,950.0,328.9894,0.0,131.837499583375,478.53,598.1625,0.0,0.0,220.0,49.1731,60.8331,Medium,370.0,0.0,0.0,55.3293333333,423.200667,Main_0_2399,598.162500416625,598.162500416625,0.0,0.0,243.31,189.78,0.226,351.837499583375
2191,RegionE,Flat,374.56,292.16,0.2217,60.64,47.598814,1012.13,339.846,0.0,222.4799999999999,455.72,569.65,0.0,0.0,220.0,9.804,50.9475,Medium,370.0,0.0,0.0,70.91,384.81,Main_0_2399,569.6500000000001,569.6500000000001,0.0,0.0,374.56,292.16,0.2217,442.4799999999999
2192,RegionE,Flat,374.79,292.34,0.2174,98.1546666667,70.105402,1059.81,352.72,0.0,288.68500041662503,440.9,551.125,0.0,0.0,220.0,-21.595,43.1332,Low,370.0,0.0,0.0,107.6746666667,333.225333,Main_0_2399,551.1249995833749,551.1249995833749,0.0,0.0,374.79,292.34,0.2174,508.68500041662503
2193,RegionE,Flat,375.02,292.52,0.2134,85.1893333333,62.888669,1089.78,381.1135,0.0,307.067499583375,450.17,562.7125,0.0,0.0,220.0,-38.401,38.7532,Medium,370.0,0.0,0.0,95.5093333333,354.660667,Main_0_2399,562.712500416625,562.712500416625,0.0,0.0,375.02,292.52,0.2134,527.067499583375
2194,RegionE,Flat,375.25,292.69,0.21,56.7093333333,46.485507,1100.0,366.1953,0.0,361.22499958337494,415.02,518.775,0.0,0.0,220.0,-67.4203,32.0417,Low,370.0,0.0,0.0,68.2293333333,346.790667,Main_0_2399,518.7750004166251,518.7750004166251,0.0,0.0,375.25,292.69,0.21,581.2249995833749
2195,RegionE,Flat,375.48,292.87,0.2074,46.9866666667,40.541831,1089.78,350.6862,0.0,385.3174995833749,387.57,484.4625,0.0,0.0,220.0,-86.2237,27.7452,Low,370.0,0.0,0.0,58.4483333333,329.121667,Main_0_2399,484.462500416625,484.462500416625,0.0,0.0,375.48,292.87,0.2074,605.3174995833749
2196,RegionE,Flat,375.7,293.05,0.2059,50.0133333333,40.281621,1059.81,315.8071,0.0,407.197499583375,346.09,432.6125,0.0,0.0,220.0,-103.1946,24.0502,Low,370.0,0.0,0.0,59.3253333333,286.764667,Main_0_2399,432.612500416625,432.612500416625,0.0,0.0,375.7,293.05,0.2059,627.197499583375
2197,RegionE,Flat,375.92,293.22,0.2055,47.552,36.976285,1012.13,306.1739,0.0,369.15999999999997,338.376,422.97,0.0,0.0,220.0,-103.2039,24.0016,Low,370.0,0.0,0.0,55.112,283.264,Main_0_2399,422.97,422.97,0.0,0.0,375.92,293.22,0.2055,589.16
2198,RegionE,Flat,376.14,293.39,0.2063,8.32,14.70191,950.0,287.88,0.0,322.171249583375,326.263,407.8287,0.0,0.0,220.0,-100.0513,24.7454,Low,370.0,0.0,0.0,17.8583333333,308.404667,Main_0_2399,407.828750416625,407.828750416625,0.0,0.0,376.14,293.39,0.2063,542.171249583375
2199,RegionE,Flat,376.35,293.55,0.2083,21.76,20.928854,877.65,229.4402,0.0,318.88249999999994,271.014,338.7675,0.0,0.0,220.0,-110.6727,22.7729,Low,370.0,0.0,0.0,29.284,241.73,Main_0_2399,338.76750000000004,338.76750000000004,0.0,0.0,376.35,293.55,0.2083,538.8824999999999
2200,RegionE,Flat,376.56,293.72,0.2113,37.936,33.211462,800.0,199.12,0.0,268.875,248.9,311.125,0.0,0.0,220.0,-107.995,23.6667,Low,370.0,0.0,0.0,47.696,201.204,Main_0_2399,311.125,311.125,0.0,0.0,376.56,293.72,0.2113,488.875
2201,RegionE,Peak,546.31,426.12,0.2151,39.9573333333,33.852108,722.35,179.1254,0.0,202.099999583375,240.2,300.25,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,121.1246,49.0823333333,191.117667,Main_0_2399,300.250000416625,300.250000416625,0.0,0.0,546.31,426.12,0.2151,422.099999583375
2202,RegionE,Peak,546.6,426.35,0.2196,53.0773333333,37.633399,650.0,155.2375,0.0,147.75000041662503,225.8,282.25,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,127.0125,57.8426666667,167.957333,Main_0_2399,282.249999583375,282.249999583375,0.0,0.0,546.6,426.35,0.2196,367.750000416625
2203,RegionE,Peak,546.88,426.57,0.2243,55.048,38.153821,587.87,151.5181,0.0,92.38249958337497,220.39,275.4875,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,123.9694,59.1073333333,161.282667,Main_0_2399,275.48750041662504,275.48750041662504,0.0,0.0,546.88,426.57,0.2243,312.38249958337497
2204,RegionE,Peak,547.15,426.78,0.229,70.88,45.408432,540.19,153.3125,0.0,41.439999583375084,223.0,278.75,0.0,0.0,220.0,-212.7826,0.0,Medium,370.0,0.0,125.4375,72.3933333333,150.606667,Main_0_2399,278.75000041662497,278.75000041662497,0.0,0.0,547.15,426.78,0.229,261.4399995833751
2205,RegionE,Peak,547.42,426.99,0.2335,115.552,71.660079,510.22,184.1538,0.0,0.0,267.86,334.825,0.0,0.0,175.39499999999998,-179.3364,0.0,Medium,370.0,0.0,150.6712,115.792,152.068,Main_0_2399,334.82500000000005,334.82500000000005,0.0,0.0,547.42,426.99,0.2335,175.39499999999998
2206,RegionE,Flat,339.94,265.15,0.2373,94.6266666667,58.489789,500.0,208.9381,58.2124,0.0,303.91,379.8875,0.0,0.0,120.11250041662498,42.8821,40.5663,Low,370.0,58.2124,0.0,94.6666666667,209.243333,Main_0_2399,379.887499583375,379.887499583375,0.0,0.0,339.94,265.15,0.2373,120.11250041662498
2207,RegionE,Flat,340.09,265.27,0.2402,94.5226666667,59.759552,510.22,210.3613,59.9718,0.0,305.98,382.475,0.0,0.0,127.74500041662503,40.1759,41.3417,Low,370.0,59.9718,0.0,95.9226666667,210.057333,Main_0_2399,382.474999583375,382.474999583375,0.0,0.0,340.09,265.27,0.2402,127.74500041662503
2208,RegionE,Valley,245.73,191.67,0.2422,93.5786666667,59.176548,540.19,238.0469,60.4286,0.0,346.25,432.8125,0.0,57.6,107.37750041662508,119.4226,61.123,Low,370.0,118.0286,0.0,94.9786666667,251.271333,Main_0_2399,432.812499583375,432.812499583375,0.0,0.0,245.73,191.67,0.2422,107.37750041662508
2209,RegionE,Valley,245.84,191.76,0.2429,114.52,72.109684,587.87,272.4631,63.0814,0.0,396.31,495.3875,0.0,57.6,92.48250000000002,141.7453,68.1394,Low,370.0,120.6814,0.0,115.92,280.39,Main_0_2399,495.3875,495.3875,0.0,0.0,245.84,191.76,0.2429,92.48250000000002
2210,RegionE,Valley,245.94,191.83,0.2425,158.464,99.249012,650.0,271.5556,75.6889,0.0,394.99,493.7375,0.0,57.6,156.2625,113.2664,67.8471,Low,370.0,133.2889,0.0,159.864,235.126,Main_0_2399,493.7375,493.7375,0.0,0.0,245.94,191.83,0.2425,156.2625
2211,RegionE,Valley,246.03,191.9,0.2408,142.6666666667,90.008235,722.35,309.1,82.65,0.0,449.6,562.0,0.0,57.6,160.34999958337505,128.67,74.7684,Medium,370.0,140.25,0.0,144.5883333333,305.011667,Main_0_2399,562.000000416625,562.000000416625,0.0,0.0,246.03,191.9,0.2408,160.34999958337505
2212,RegionE,Valley,246.12,191.97,0.2382,145.7946666667,90.930501,800.0,330.11,53.4624,0.0,480.16,600.2,0.0,57.6,199.80000041662504,107.69,78.0558,Medium,370.0,111.0624,0.0,146.6946666667,333.465333,Main_0_2399,600.199999583375,600.199999583375,0.0,0.0,246.12,191.97,0.2382,199.80000041662504
2213,RegionE,Valley,246.21,192.04,0.2346,133.432,86.951581,877.65,323.895,0.0,68.75,471.12,588.9,0.0,0.0,220.0,45.005,62.1702,Medium,370.0,0.0,0.0,137.852,333.268,Main_0_2399,588.9,588.9,0.0,0.0,246.21,192.04,0.2346,288.75
2214,RegionE,Valley,246.29,192.11,0.2305,95.936,63.14888,950.0,334.8675,0.0,121.15000041662495,487.08,608.85,0.0,0.0,220.0,53.9825,63.153,Medium,370.0,0.0,0.0,99.7026666667,387.377333,Main_0_2399,608.849999583375,608.849999583375,0.0,0.0,246.29,192.11,0.2305,341.15000041662495
2215,RegionE,Flat,379.03,295.64,0.226,99.0826666667,65.006588,1012.13,340.6514,0.0,221.13000041662497,456.8,571.0,0.0,0.0,220.0,10.3486,52.0588,Medium,370.0,0.0,0.0,102.6626666667,354.137333,Main_0_2399,570.999999583375,570.999999583375,0.0,0.0,379.03,295.64,0.226,441.13000041662497
2216,RegionE,Flat,379.14,295.73,0.2216,80.768,53.339921,1059.81,375.136,0.0,253.65999999999997,468.92,586.15,0.0,0.0,220.0,-8.986,46.7607,Medium,370.0,0.0,0.0,83.988,384.932,Main_0_2399,586.15,586.15,0.0,0.0,379.14,295.73,0.2216,473.65999999999997
2217,RegionE,Flat,379.25,295.81,0.2174,89.92,60.398551,1089.78,338.0131,0.0,370.7050004166249,399.26,499.075,0.0,0.0,220.0,-58.9381,35.0149,Low,370.0,0.0,0.0,94.4716666667,304.788333,Main_0_2399,499.074999583375,499.074999583375,0.0,0.0,379.25,295.81,0.2174,590.7050004166249
2218,RegionE,Flat,379.35,295.89,0.2139,96.168,60.953557,1100.0,368.9306,0.0,357.35,418.12,522.65,0.0,0.0,220.0,-66.2806,32.8806,Low,370.0,0.0,0.0,97.488,320.632,Main_0_2399,522.65,522.65,0.0,0.0,379.35,295.89,0.2139,577.35
2219,RegionE,Flat,379.44,295.96,0.2111,91.5413333333,61.15942,1089.78,364.4669,0.0,366.279999583375,402.8,503.5,0.0,0.0,220.0,-80.9669,29.3499,Low,370.0,0.0,0.0,96.0013333333,306.798667,Main_0_2399,503.500000416625,503.500000416625,0.0,0.0,379.44,295.96,0.2111,586.279999583375
2220,RegionE,Flat,379.52,296.03,0.2094,89.152,59.324769,1059.81,326.6385,0.0,392.3599999999999,357.96,447.45,0.0,0.0,220.0,-99.1885,25.2979,Low,370.0,0.0,0.0,93.285,264.675,Main_0_2399,447.45000000000005,447.45000000000005,0.0,0.0,379.52,296.03,0.2094,612.3599999999999
2221,RegionE,Flat,379.59,296.08,0.2089,87.3386666667,58.583663,1012.13,293.9831,0.0,386.001250416625,324.903,406.1288,0.0,0.0,220.0,-107.8543,23.4272,Low,370.0,0.0,0.0,91.9186666667,232.984333,Main_0_2399,406.128749583375,406.128749583375,0.0,0.0,379.59,296.08,0.2089,606.001250416625
2222,RegionE,Flat,379.66,296.13,0.2095,86.0933333333,57.775033,950.0,289.7154,0.0,319.571249583375,328.343,410.4288,0.0,0.0,220.0,-99.2866,25.2895,Low,370.0,0.0,0.0,90.6413333333,237.701667,Main_0_2399,410.428750416625,410.428750416625,0.0,0.0,379.66,296.13,0.2095,539.571249583375
2223,RegionE,Flat,379.72,296.18,0.2113,83.84,54.993412,877.65,245.3452,0.0,295.3987495833751,289.801,362.2512,0.0,0.0,220.0,-103.094,24.7022,Low,370.0,0.0,0.0,87.0933333333,202.707667,Main_0_2399,362.25125041662494,362.25125041662494,0.0,0.0,379.72,296.18,0.2113,515.3987495833751
2224,RegionE,Flat,379.77,296.22,0.2141,96.0,62.088274,800.0,204.24,0.0,260.875,255.3,319.125,0.0,0.0,220.0,-105.115,24.5969,Low,370.0,0.0,0.0,98.79,156.51,Main_0_2399,319.125,319.125,0.0,0.0,379.77,296.22,0.2141,480.875
2225,RegionE,Peak,550.73,429.57,0.2178,62.144,41.166008,722.35,185.3895,0.0,191.60000000000002,248.6,310.75,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,125.3605,64.884,183.716,Main_0_2399,310.75,310.75,0.0,0.0,550.73,429.57,0.2178,411.6
2226,RegionE,Peak,550.78,429.61,0.222,25.5893333333,17.285903,650.0,146.6025,0.0,163.44999958337502,213.24,266.55,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,119.9475,27.0093333333,186.230667,Main_0_2399,266.550000416625,266.550000416625,0.0,0.0,550.78,429.61,0.222,383.449999583375
2227,RegionE,Peak,550.82,429.64,0.2266,30.016,20.019763,587.87,185.6388,0.0,30.345000000000027,270.02,337.525,0.0,0.0,220.0,-220.0,0.0,Medium,370.0,0.0,151.8862,31.436,238.584,Main_0_2399,337.525,337.525,0.0,0.0,550.82,429.64,0.2266,250.34500000000003
2228,RegionE,Peak,550.85,429.66,0.2311,14.2613333333,10.289855,540.19,166.2994,0.0,17.827499583375072,241.89,302.3625,0.0,0.0,220.0,-205.6398,0.0,Medium,370.0,0.0,136.0631,15.6813333333,226.208667,Main_0_2399,302.362500416625,302.362500416625,0.0,0.0,550.85,429.66,0.2311,237.82749958337507
